seq,rtt_ms,transport,network,relayed
566,643.800,cloud-mqtt,cross-isp,0
567,633.100,cloud-mqtt,cross-isp,0
568,621.800,cloud-mqtt,cross-isp,0
569,611.300,cloud-mqtt,cross-isp,0
570,601.100,cloud-mqtt,cross-isp,0
571,589.900,cloud-mqtt,cross-isp,0
572,579.600,cloud-mqtt,cross-isp,0
573,569.100,cloud-mqtt,cross-isp,0
574,558.700,cloud-mqtt,cross-isp,0
575,548.400,cloud-mqtt,cross-isp,0
576,538.300,cloud-mqtt,cross-isp,0
577,527.900,cloud-mqtt,cross-isp,0
578,517.100,cloud-mqtt,cross-isp,0
579,504.800,cloud-mqtt,cross-isp,0
580,494.600,cloud-mqtt,cross-isp,0
581,482.000,cloud-mqtt,cross-isp,0
582,471.600,cloud-mqtt,cross-isp,0
583,460.700,cloud-mqtt,cross-isp,0
584,450.500,cloud-mqtt,cross-isp,0
585,438.400,cloud-mqtt,cross-isp,0
586,427.800,cloud-mqtt,cross-isp,0
587,429.200,cloud-mqtt,cross-isp,0
588,418.900,cloud-mqtt,cross-isp,0
589,454.200,cloud-mqtt,cross-isp,0
590,443.200,cloud-mqtt,cross-isp,0
591,756.800,cloud-mqtt,cross-isp,0
592,755.200,cloud-mqtt,cross-isp,0
593,751.000,cloud-mqtt,cross-isp,0
594,740.600,cloud-mqtt,cross-isp,0
595,729.800,cloud-mqtt,cross-isp,0
596,719.100,cloud-mqtt,cross-isp,0
597,708.400,cloud-mqtt,cross-isp,0
598,697.600,cloud-mqtt,cross-isp,0
